View,ID,Name,Group Name,Common Name,Order,Notes,Transfer to ID,ID Key,Databased,Traditional,Modern,Active,
288,288,ROSACEAE,Dicots,null,ROSALES,null,null,"1. Herb [2]
1. Vine, shrub, or tree [6]
2. Leaves simple, the blade palmately lobed [G#117](Aphanes)
2. Leaves compound with 3 or more leaflets [3]
3. Leaves 3-foliolate; fruit succulent and red, with several attached achenes [4]
3. Leaves usually with more than 3 leaflets; fruit dry, of several achenes [5]
4. Stolons not leafy; flowers arising from leaf rosette; petals white [G#521](Fragaria)
4. Stolons leafy; flowers arising from the stolons; petals yellow [S#155](Potentilla indica)
5. Leaves pinnately compound; achenes 2 per fruit, surrounded by a hypanthium with hooked bristles [G#66](Agrimonia)
5. Leaves palmately compound; achenes several per fruit, inserted on an enlarged receptacle [G#999](Potentilla)
6. Stems usually armed with prickles; leaves compound [7]
6. Stems without prickles, sometimes with thorns; leaves simple [8]
7. Lateral veins of leaflet underside usually obscure or scarcely pronounced; fruit with a smooth, continuous surface formed from the hypanthium, fleshy, encasing the achenes [G#1059](Rosa)
7. Lateral veins of leaflet underside pronounced and obvious; fruit an aggregate of individual succulent drupes, all attached to the central receptacle [G#1063](Rubus)
8. Glandular, reddish to dark trichomes present along the midrib of the leaf blade upper surface [G#927](Aronia)
8. Without glandular trichomes along the midrib of the leaf blade upper surface [9]
9. Young tissues with stellate hairs; leaf blade palmately 3(-5)-veined at the base, the veins generally arising at the blade and petiole junction [G#41](Physocarpus)
9. Stellate hairs lacking; leaf blade not palmately veined at the base, principal lateral veins usually borne on the blade above the petiole [10]
10. Leaf blades mostly 12-30 cm long; seeds 13-18 mm long [G#485](Eriobotrya)
10. Leaf blades mostly 1.5-13 cm long; seeds <10 mm long [11]
11. Leaf blade ovate, deltoid, spatulate, to obovate, sometimes lobed, coarsely toothed (sometimes only in the upper half) [12]
11. Leaf blade oblong, spatulate, broadly ovate, to lanceolate, unlobed, finely toothed to entire or coarsely prickly (if coarsely toothed, then the blade ovate to lanceolate) [13]
12. Plant sometimes with branched thorns; stems mostly not glaucous; endocarp hard and bony, separating with difficulty from the seed [G#366](Crataegus)
12. Plant without thorns or with unbranched thorns; stems glaucous; endocarp cartilaginous to membranaceous, easily separated from the seed [S#3798](Malus angustifolia)
13. Leaf blade oblong, narrowly elliptic, to spatulate [G#1027](Pyracantha)
13. Leaf blade broadly ovate to narrowly lanceolate [14]
14. Leaf blade generally broadly ovate, 0.8-1.6 times longer than wide [G#1030](Pyrus)
14. Leaf blade ovate, narrowly lanceolate, to lanceolate, 1.5-3 times longer than wide [15]
15. Leaf blade entire to coarsely toothed or lobate [16]
15. Leaf blade finely toothed [17]
16. Larger leaf blades to 5.2 cm long, to 2.6 cm wide, entire to coarsely toothed [S#3798](Malus angustifolia)
16. Larger leaf blades 5-10 cm long, 2-4 cm wide, entire to coarsely prickly [G#1009](Prunus)
17. Leaf blade base mostly broadly rounded, truncate, to cordate [S#3771](Amelanchier arborea)
17. Leaf blade base mostly acute [18]
18. Leaf blade entire, prickly, serrate-dentate, to finely sharply serrate; style 1 per flower; ovary superior; fruit a drupe [G#1009](Prunus)
18. Leaf blade crenate-dentate; styles 5 per flower; ovary inferior; fruit a pome [S#4944](Photinia x fraseri)
",TRUE,null,null,TRUE,
289,289,RUBIACEAE,Dicots,null,GENTIANALES,null,null,"1. Herbs, sometimes suffrutescent or vine-like; leaf blades 0.1-3 cm wide [F#289](Key A)
1. Woody vines, subshrubs, shrubs, or trees; leaf blades 0.1-25 cm wide [F#289](Key B)

1. (Key A) Leaves whorled, 4-8 per node [2]
1. Leaves opposite, 2 per node [3]
2. Inflorescence axillary or terminal, pedunculate or flowers pedicellate [G#534](Galium)
2. Inflorescence terminal with sessile flowers subtended by a whorl of leaves [S#1855](Sherardia arvensis)
3. Leaf blades 1-5 mm long [S#2231](Oldenlandiopsis callitrichoides)
3. Leaf blades (3)5-50 mm long [4]
4. Flowers pedicellate, pedicel (2)3-15 mm long [5]
4. Flowers sessile to subessile, pedicel 0-3 mm long [7]
5. Calyx lobes, corolla lobes, and stamens usually 5 [S#699](Pentodon pentandrus)
5. Calyx lobes, corolla lobes, and stamens 4 [6]
6. Seeds crateriform (with a ventral depression and a linear hilar ridge within or a ventral subglobose cavity lacking a hilar ridge), or if noncrateriform then leaves linear [G#1386](Houstonia)
6. Seeds noncrateriform (leaves linear-lanceolate, elliptic, to ovate) [G#1385](Oldenlandia) 
7. Leaves distinctly petiolate, the petiole 2-10 mm long, the blade 1.3-5 times as long as the petiole; fruit a drupe or berry [8]
7. Leaves sessile or subsessile, the petiole 0-3 mm long, the blade 10 times or more the length of the petiole; fruit a capsule [9]
8. Leaf blade 2-6.5 cm long; inflorescence of separate flowers, the ovaries not fused; fruit blue or purplish, with the remant of one calyx and one corolla scar [S#4182](Coccocypselum hirsutum)
8. Leaf blade 0.8-2 cm long; inflorescence a pair of flowers with the ovaries fused; fruit red, with remnants of 2 calyces and 2 corolla scars [S#3615](Mitchella repens)
9. Leaf blade lacking conspicuous secondary veins [10]
9. Leaf blade with conspicuous lateral veins [14]
10. Carpels with 2 or more seeds [11]
10. Carpels 1-seeded [12]
11. Stipules with inconspicuous marginal teeth to 2 mm long; leaves ovate to elliptic, 3-11 mm wide; flowers both axillary and terminal [S#957](Edrastima uniflora)
11. Stipules with conspicuous marginal teeth to 5 mm long; leaves linear to narrowly elliptic, 1-3(5) mm wide; flowers all axillary [S#994](Oldenlandia boscii)
12. Fruit not separating into 2 parts [G#1153](Spermacoce)
12. Fruit separating into 2 parts [13]
13. Stipular bristles flattened-linear, to 5 mm long, shorter than the flower and fruit; corolla lobe upper surface hirsute; fruit 5-9 mm long [S#3511](Diodia virginiana)
13. Stipular bristles filiform, to 8 mm long, longer than the flower and fruit; corolla lobe upper surface glabrous; fruit 2-3(4.5) mm long [S#3178](Hexasepalum teres)
14. Inflorescence sessile or pedunculate, <6 flowers in the inflorescence; fruit separating into 2 parts [S#3511](Diodia virginiana)
14. Inflorescence sessile with 6-50 sessile flowers densely clustered at one stem node (only one or some flowers may be open at a time); fruit not separating into 2 parts [15]
15. Calyx and corolla lobes 4 or 5-6 [G#1054](Richardia)
15. Calyx and corolla lobes 4 [16] 
16. Stem or leaf base frequently hispid or pilose; calyx lobes to 2 mm long, conspicuously exserted; carpels opening transversely [S#213](Mitracarpus hirtus)
16. Stem or leaf base glabrate, pubescent, hispid, or pilose; calyx lobes to 1.5 mm long, conspicuously exserted or not; carpels opening longitudinally [G#1153](Spermacoce)

1. (Key B) Flowers sessile in dense heads [2]
1. Flowers pedicellate [4]
2. Leaves opposite or whorled; fruit dry [S#3610](Cephalanthus occidentalis)
2. Leaves opposite; fruit fleshy [3]
3. Only a few flowers open simultaneously; style short-exserted; stigma bilobed, the lobes strap-like; mature fruit white to yellow [G#807](Morinda)
3. All or nearly all flowers open simultaneously; style long-exserted; stigma conic or cylindric; mature fruit brown to red [S#4872](Nauclea latifolia)
4. Fruit a capsule [5]
4. Fruit a berry [7]
5. Inflorescence with some sepals petaloid and greatly enlarged, white to pink to reddish [S#694](Pinckneya bracteata)
5. Sepals green, not petaloid, not enlarged [6]
6. Plant glabrous or glabrate [S#928](Exostema caribaeum)
6. Plant hirsute, villous, or pilose, especially on younger parts [S#4254](Pentas lanceolata) 
7. Leaves 1-10 mm wide with inconspicuous lateral veins or the lateral veins extending to the leaf apex, margins revoluate or plane [8]
7. Leaves 3-150 mm wide, usually with conspicuous lateral veins extending to the margin or evanescent, the margins usually plane [9]
8. Scrambling shrub or vine-like; internodes mostly >7 mm long, leaves distributed along the stem [G#490](Ernodea)
8. Erect shrub; internodes <7 mm long, leaves often densely clustered at the stem apex [S#715](Strumpfia maritima)
9. Axillary spines present or absent; mature main stems usually axillary fascicles of leaves or with short shoots of a scarcely elongated stem of densely clustered nodes where the leaves arise [10]
9. Axillary spines absent; stems lacking short shoots [11]
10. Leaves 3-10 mm long; corolla lobes 4; fruit 2-4 mm long [S#2773](Catesbaea parviflora)
10. Leaves 5-50 mm long; corolla lobes 5; fruit 6-13 mm long [S#3620](Randia aculeata)
11. Inflorescence axillary [12]
11. Inflorescence terminal, new stems sometimes produced laterally below the inflorescence and well exserted beyond the inflorescence [15]
12. Stipules 5-12 mm long; leaves 6-15 cm long; fruit 5-8 cm long [S#3735](Casasia clusiifolia)
12. Stpules 0.5-8 mm long; leaves 1-17 cm long; fruit 0.3-1 cm long [13]
13. Leaves with a fetid or unpleasant odor; base of the corolla lobes and inside of the tube pink to purple; fruit orangeish, brown, or blackish [G#881](Paederia)
13. Leaves with an insignificant or neutral odor; corolla lobes and tube white, yellow, to green inside; fruit white or red [14]
14. Sprawling or vine-like, sometimes shrubby; stems and leaves glabrous to glabrate; inflorescence of elongate racemes or panicles; fruit white [G#301](Chiococca)
14. Shrubs or trees, rarely sprawling; stems and leaves pubescent; inflorescence a pedunculate capitate cyme; fruit red [G#567](Guettarda)
15. Leaves opposite or whorled; inflorescence racemose; corolla yellow to reddish orange, the outer surface pubescent [S#2723](Hamelia patens)
15. Leaves opposite; inflorescence subcaptiate; corolla white to greenish, the outer surface glabrous [16]
16. Stipules usually stiff-pointed or spinose; corolla tube 6-45 mm long [G#647](Ixora)
16. Stipules chartaceous or coriaceous, rounded to acute; corolla tube 1-4 mm long [17]
17. Leaf blade secondary veins plane, not impressed; stigma with 5-10 lobes, the ovary of 5-10(22) locules; fruit with 5-10 seeds [S#2788](Erithalis fruticosa)
17. Leaf blade secondary veins often impressed with the blade tissue raised between the veins; stigma with 2 lobes, the ovary of 2 carpels; fruit with 2 seeds [G#1019](Psychotria)
",TRUE,null,null,TRUE,
290,290,RUPPIACEAE,Monocots,null,ALISMATALES,null,null,"1. (Seagrass key) Leaf blades 0.3-2 mm wide, linear, without a distinct petiole [2]
1. Leaf blades 0.6-12 mm wide, if <2 mm wide then usually petiolate and narrowly elliptic to linear-elliptic (Hydrocharitaceae) [4]
2. Leaf blade tapered to a finely serrulate, acute tip (Ruppiaceae) [S#2038](Ruppia maritima)
2. Leaf blade not tapered or only slightly so, not serrulate, the tip truncate to rounded with teeth or extensions (Cymodoceaceae) [3]
3. Leaf blades cylindric, the tipe rounded to truncate with marginal extensions [S#921](Syringodium filiforme)
3. Leaf blades flat, the tip truncate-dentate [S#612](Halodule wrightii)
4. Leaf-bearing nodes separated by scaly rhizomes; leaves 10-60 cm long, petiole lacking; styles 6–8; fruits echinate, dehiscing into 6–8 irregular valves [S#556](Thalassia testudinum)
4. Leaf-bearing nodes separated by naked rhizomes; leaves 0.5-3 cm long, petiole often apparent; styles 3–5; fruits smooth or ridged, not echinate, dehiscing by pericarp decay (Halophila) [5]
5. Leaves 4-8 in a pseudowhorl at the terminus of an erect stem [S#2323](Halophila engelmannii)
5. Leaves usually 2 and petiolate, directly attached to rhizome [6]
6. Blade narrowly elliptic to linear-elliptic, 0.6-4 mm wide, margin entire, glabrous; only pistillate flowers produced, staminate flowers absent or unknown [S#1228](Halophila johnsonii)
6. Blade oblong-elliptic, 3-8 mm wide, margin finely serrulate, pubescent to glabrous; staminate and pistillate flowers produced on same plant [S#857](Halophila decipiens)
",TRUE,null,null,TRUE,
401,401,RUSCACEAE,Monocots,null,ASPARAGALES,null,null,"8. Roots without tuberous swellings; leaves coriaceous [G#837](Nolina)
8. Roots sometimes with tuberous swellings; leaves chartaceous [9]
9. Flowers erect, terminal at the tip of a strict pedicel, corollas cupulate to rotate; ovaries superior (flowers hypogynous); anthers free, oblong in outline, apically obtuse, dehiscing apically and appearing poricidal, filaments longer than or as long as anthers; stigmas entire; fruits blackish [G#713](Liriope)
9. Flowers nodding, on a recurving pedicel or floral tube, corollas mostly campanulate; ovaries inferior to semi-inferior (flowers epigynous to perigynous); anthers more or less connate in a column, narrowly lanceolate in outline, apically narrowly attenuate-acute, dehiscing longitudinally, filaments much shorter than the anthers (anthers subsessile); stigmas 3-lobed; fruits commonly blue, sometimes blackish [S#4933](Ophiopogon japonicus)
",TRUE,null,null,TRUE,
291,291,RUTACEAE,Dicots,null,SAPINDALES,null,null,"1. Herb or subshrub; leaves mostly bi- to tripinnately compound or divided, usually glaucous [F#291](Ruta)
1. Shrub or trees; leaves simple, 1-foliolate, 3-foliolate, or pinnately compound, usually not glaucous [2]
2. Leaves simple or 1-foliolate [3]
2. Leaves mostly 3-foliolate or pinnately compound, sparingly 1-foliolate [4]
3. Petiole sometimes winged; largest leaf blade usually >4 cm long; stamens 15 or more; fruit green to yellow to orange to pink, usually >1.5 cm long or wide [g#318](Citrus)
3. Petiole not winged; largest leaf blade usually <5 cm long; stamens 10; fruit black, <1.5 cm long or wide [s#444](Atalantia buxifolia)
4. Leaves and branches mostly opposite to subopposite [g#99](Amyris)
4. Leaves and branches alternate [5]
5. Leaflets mostly 4 or more [6]
5. Leaflets mostly 4 or less [7]
6. Fruit indehiscent, a berry [s#184](Murraya paniculata)
6. Fruit dehiscent, of 1-5 follicles [g#1310](Zanthoxylum)
7. Stems unarmed [8]
7. Stems with spines or thorns [9]
8. Petiole shorter than proximal leaflets; fruit a berry [s#1897](Glycosmis parviflora)
8. Petiole length subequal to proximal leaflets; fruit a samara [s#3492](Ptelea trifoliata)
9. Petiole winged; stamens ca. 20; fruit 4-5 cm wide [s#1560](Citrus trifoliata)
9. Petiole not winged; stamens 6-10; fruit to 1.5 cm wide [#1497](Triphasia trifolia)

1. Petal margin fimbriate-ciliate, the fimbriae ⅓ to ½ as wide as the petals; locules bluntly acute to mucronate at the tip [F#291](Ruta chalepensis)
1. Petal margin entire to shallowly fimbriate, the fimbriae short and rarely to ¼ as wide as the petals; locules obtuse to rounded at the tip [F#291](Ruta graveolens)

",TRUE,null,null,TRUE,
461,461,RUTENBERGIACEAE,Bryophytes,null,HYPNALES,null,null,null,FALSE,null,null,TRUE,
293,293,SALICACEAE,Dicots,null,MALPIGHIALES,null,null,"1. Leaf blades gland-dotted with pellucid punctae; flowers bisexual [G#263](Casearia)
1. Leaf blades not gland-dotted; flowers unisexual [2]
2. Plant dioecious; stems without spines; inflorescence a catkin; perianth absent; fruit a capsule; seeds comose [3]
2. Plants monoecious; stems often with some spines; sepals present, petals present or absent; seeds not comose [4]
3. Leaf buds with several imbricate scales; leaf blades deltoid to broadly ovate; inflorescence pendulous [G#995](Populus)
3. Leaf buds with a single scale; leaf blades oblong-elliptic to lance-linear; inflorescence erect spreading, to pendulous [G#1080](Salix)
4. Leaf margin prickly or entire [S#4301](Xylosma buxifolia)
4. Leaf margin toothed [5]
5. Leaf teeth 3-7 between the lateral veins; flower bisexual; petals present; fruit a woody capsule [S#4416](Oncoba spinosa)
5. Leaf teeth 1-3 between the lateral veins; flower unisexual; petals absent; fruit a berry or drupe [6]
6. Leaf blade tip rounded, obtuse, to acute; fruit a drupe with multiple endocarps                                                                                                                                                                                                                                                                                                                                     [S#1482](Flacourtia indica)
6. Leaf blade tip acuminate; fruit a berry with multiple seeds [S#4437](Xylosma congesta)
",TRUE,null,null,TRUE,
295,295,SALVINIACEAE,Pteridophytes,null,SALVINIALES,null,null,null,TRUE,null,null,TRUE,
411,411,SAMOLACEAE,Dicots,null,ERICALES,null,null,null,TRUE,null,null,TRUE,
296,296,SANTALACEAE,Dicots,null,SANTALALES,"There is a strong preference to include Viscaceae in Santalaceae (Christenhusz et al. 2015; APG IV), while others prefer to retain them as separate families (Su et al. 2015).",null,null,TRUE,null,null,TRUE,
297,297,SAPINDACEAE,Dicots,null,SAPINDALES,null,null,"1. Vines, with axillary tendrils [G#254](Cardiospermum)
1. Shrubs or trees, without tendrils [2]
2. Leaves opposite [3]
2. Leaves alternate [4]
3. Leaves simple or trifoliolate or pinnately compound; fruit a samaroid schizocarp [G#26](Acer)
3. Leaves palmately compound, with 5-7 leaflets; fruit a loculicidal capsule [S#3584](Aesculus pavia)
4. Leaves simple [G#437](Dodonaea)
4. Leaves compound [5]
5. Leaves trifoliolate [S#2770](Hypelate trifoliata)
5. Leaves pinnately or bipinnately compound or bifoliolate [6]
6. Leaves usually with 2-4 leaflets in 1-2 pairs [7]
6. Leaves usually with more than 4 leaflets [8]
7. Petiole ca. <1/3 length of the lower leaflet; petiole or rachis not winged; inflorescence branches corymbiform cymes; flowers 5-merous [S#3084](Exothea paniculata)
7. Petiole >1/2 length of the lower leaflet; petiole or rachis sometimes winged; inflorescence branches racemose; flowers 4-merous [G#789](Melicoccus)
8. Leaves bipinnately compound [G#663](Koelreuteria)
8. Leaves pinnately compound [9]
9. Leaflets crenate [S#2763](Cupania glabra)
9. Leaflets entire [10]
10. Fruit a dehiscent capsule [11]
10. Fruit indehiscent [12]
11. Leaflet secondary veins spreading to ascending into a conspicuous submarginal vein; locules 1-seeded [S#47](Cupaniopsis anacardioides)
11. Leaflet secondary veins arcuate; locules 2- to several-seeded [S#315](Harpullia arborea)
12. Petiole longer than rachis internodes; petiole or rachis not winged; petals not clawed, without basal scales; fruit rugose to lightly tuberculate [S#4228](Dimocarpus longan)
12. Petiole subequal to rachis internodes; petiole or rachis sometimes winged; petals clawed, with or without 1-2 basal scales; fruit smooth or nearly so [G#1090](Sapindus)",TRUE,null,null,TRUE,
